scenarioK_csi/antenna_00_features.csv.subcarrier_8_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_5_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_10_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_9_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_4_imaginary,scenarioK_csi/samples_base.csv.sample_key,scenarioK_csi/antenna_00_features.csv.subcarrier_11_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_67_real,scenarioK_csi/antenna_04_features.csv.subcarrier_70_real,scenarioK_csi/antenna_00_features.csv.subcarrier_1_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_16_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_73_real,scenarioK_csi/antenna_04_features.csv.subcarrier_77_real,scenarioK_csi/antenna_00_features.csv.subcarrier_3_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_7_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_21_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_94_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_74_real,scenarioK_csi/antenna_04_features.csv.subcarrier_76_real,scenarioK_csi/antenna_04_features.csv.subcarrier_63_real,scenarioK_csi/antenna_04_features.csv.subcarrier_75_real,scenarioK_csi/antenna_04_features.csv.subcarrier_95_imaginary,target_x,scenarioK_csi/antenna_04_features.csv.subcarrier_71_real,scenarioK_csi/antenna_00_features.csv.subcarrier_20_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_2_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_6_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_19_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_69_real
-0.01171875,-0.01171875,-0.02734375,-0.0234375,0.00390625,user_0_sample_163,-0.0234375,-0.12890625,-0.15625,0.03125,-0.01171875,-0.13671875,-0.13671875,0.0,-0.015625,0.00390625,0.1640625,-0.14453125,-0.1484375,-0.1328125,-0.1484375,0.17578125,-812,-0.14453125,-0.01171875,0.01171875,-0.01171875,-0.00390625,-0.14453125
-0.02734375,-0.01171875,-0.0234375,-0.0234375,0.0,user_0_sample_164,-0.02734375,-0.16015625,-0.14453125,0.03125,-0.01171875,-0.1328125,-0.14453125,0.015625,-0.0234375,0.01171875,0.1640625,-0.1484375,-0.1484375,-0.12890625,-0.13671875,0.171875,-812,-0.14453125,0.0234375,0.01171875,-0.01171875,-0.00390625,-0.13671875
-0.02734375,-0.015625,-0.015625,-0.02734375,0.00390625,user_0_sample_165,-0.02734375,-0.14453125,-0.1484375,0.0234375,-0.01171875,-0.16015625,-0.1484375,0.0,-0.00390625,0.00390625,0.171875,-0.1484375,-0.1328125,-0.12890625,-0.1328125,0.16015625,-812,-0.1640625,0.01171875,0.015625,-0.015625,-0.00390625,-0.1484375
-0.015625,-0.01171875,-0.00390625,-0.03125,0.01171875,user_0_sample_166,-0.02734375,-0.13671875,-0.13671875,0.0390625,-0.03125,-0.1484375,-0.1484375,0.0,-0.015625,0.0,0.171875,-0.1484375,-0.1328125,-0.12890625,-0.12890625,0.17578125,-812,-0.13671875,0.015625,0.015625,-0.015625,0.00390625,-0.14453125
-0.02734375,-0.01171875,-0.0234375,-0.02734375,-0.00390625,user_0_sample_167,-0.01171875,-0.1484375,-0.15625,0.02734375,-0.015625,-0.1328125,-0.14453125,0.015625,-0.0234375,0.00390625,0.1640625,-0.1484375,-0.1328125,-0.12890625,-0.1328125,0.17578125,-812,-0.14453125,0.0,0.0234375,-0.00390625,0.00390625,-0.1328125
-0.01171875,-0.015625,-0.02734375,-0.0234375,0.015625,user_0_sample_168,-0.02734375,-0.14453125,-0.14453125,0.03125,-0.015625,-0.14453125,-0.13671875,0.015625,-0.01171875,0.00390625,0.17578125,-0.14453125,-0.13671875,-0.1328125,-0.1328125,0.1640625,-812,-0.16015625,0.0,0.0,-0.01171875,-0.01171875,-0.13671875
-0.015625,-0.015625,-0.02734375,-0.01171875,0.0,user_0_sample_169,-0.0234375,-0.14453125,-0.1484375,0.03125,-0.02734375,-0.1484375,-0.13671875,0.01171875,-0.0234375,0.015625,0.15625,-0.1484375,-0.12890625,-0.13671875,-0.12890625,0.1640625,-812,-0.16015625,0.0,0.01171875,-0.015625,-0.00390625,-0.1328125
-0.0234375,-0.015625,-0.02734375,-0.02734375,-0.00390625,user_0_sample_16,-0.03125,-0.16015625,-0.1640625,0.03125,-0.015625,-0.1484375,-0.16015625,0.00390625,-0.01171875,0.0,0.1875,-0.1640625,-0.15625,-0.13671875,-0.1640625,0.17578125,-812,-0.1640625,-0.00390625,0.015625,-0.02734375,0.00390625,-0.15625
-0.015625,-0.00390625,-0.03125,-0.02734375,0.01171875,user_0_sample_170,-0.0234375,-0.13671875,-0.1328125,0.03125,-0.02734375,-0.14453125,-0.1328125,0.01171875,-0.01171875,-0.01171875,0.171875,-0.1484375,-0.14453125,-0.12890625,-0.14453125,0.171875,-812,-0.1484375,-0.01171875,0.0234375,-0.00390625,-0.01171875,-0.13671875
-0.0234375,0.0,-0.03125,-0.0390625,0.00390625,user_0_sample_171,-0.015625,-0.13671875,-0.13671875,0.0234375,-0.01171875,-0.15625,-0.12890625,0.00390625,-0.00390625,0.00390625,0.1640625,-0.13671875,-0.13671875,-0.14453125,-0.1328125,0.18359375,-812,-0.15625,0.00390625,0.015625,-0.01171875,-0.00390625,-0.13671875
-0.02734375,0.0,-0.02734375,-0.02734375,0.0,user_0_sample_172,-0.02734375,-0.14453125,-0.16015625,0.02734375,-0.02734375,-0.12890625,-0.13671875,0.00390625,-0.015625,0.0,0.1640625,-0.14453125,-0.14453125,-0.13671875,-0.1484375,0.1640625,-812,-0.1484375,0.0,0.00390625,-0.015625,-0.0234375,-0.1328125
-0.015625,-0.015625,-0.0234375,-0.0234375,-0.00390625,user_0_sample_173,-0.0234375,-0.14453125,-0.13671875,0.02734375,0.0,-0.14453125,-0.1328125,0.01171875,-0.0234375,0.0,0.19140625,-0.12890625,-0.15625,-0.1328125,-0.12109375,0.1875,-812,-0.1640625,0.00390625,0.00390625,-0.01171875,-0.015625,-0.1328125
-0.015625,-0.01171875,-0.03125,-0.02734375,0.0,user_0_sample_174,-0.015625,-0.1328125,-0.1484375,0.0234375,-0.01171875,-0.1328125,-0.1484375,-0.00390625,-0.01171875,0.0,0.1875,-0.1328125,-0.12890625,-0.12109375,-0.12109375,0.171875,-812,-0.16015625,-0.00390625,0.01171875,-0.0234375,-0.00390625,-0.1484375
-0.015625,-0.01171875,-0.0234375,-0.0390625,-0.00390625,user_0_sample_175,-0.01171875,-0.13671875,-0.1484375,0.03125,-0.015625,-0.1328125,-0.14453125,0.0,-0.015625,0.015625,0.18359375,-0.1484375,-0.1328125,-0.1328125,-0.1328125,0.1640625,-812,-0.1484375,0.01171875,0.015625,-0.015625,0.0,-0.14453125
-0.01171875,-0.015625,-0.04296875,-0.03125,0.01171875,user_0_sample_176,-0.01171875,-0.1484375,-0.14453125,0.0234375,-0.015625,-0.14453125,-0.1171875,0.0,-0.015625,0.01171875,0.17578125,-0.1484375,-0.14453125,-0.1484375,-0.14453125,0.16015625,-812,-0.15625,-0.00390625,0.02734375,0.0,-0.015625,-0.1484375
-0.015625,-0.015625,-0.015625,-0.02734375,0.00390625,user_0_sample_177,-0.01171875,-0.16015625,-0.15625,0.0390625,-0.015625,-0.1484375,-0.14453125,0.0234375,-0.01171875,0.015625,0.171875,-0.14453125,-0.13671875,-0.12890625,-0.12890625,0.1640625,-812,-0.1484375,0.0,0.01171875,-0.02734375,0.0,-0.1328125
-0.02734375,-0.01171875,-0.0234375,-0.02734375,0.0,user_0_sample_178,-0.03125,-0.14453125,-0.14453125,0.04296875,-0.02734375,-0.13671875,-0.14453125,0.01171875,-0.015625,0.0,0.171875,-0.1484375,-0.12890625,-0.12890625,-0.13671875,0.171875,-812,-0.16015625,0.00390625,0.015625,-0.00390625,-0.00390625,-0.1484375
-0.01171875,-0.015625,-0.02734375,-0.0390625,0.0,user_0_sample_179,-0.015625,-0.1484375,-0.13671875,0.04296875,0.0,-0.16015625,-0.16015625,0.0,0.0,0.01171875,0.17578125,-0.12890625,-0.1328125,-0.1171875,-0.14453125,0.16015625,-812,-0.1484375,-0.00390625,0.04296875,-0.015625,-0.01171875,-0.1328125
-0.00390625,-0.00390625,-0.02734375,-0.03125,-0.01171875,user_0_sample_17,-0.02734375,-0.15625,-0.16015625,0.02734375,-0.01171875,-0.15625,-0.15625,0.01171875,-0.03125,0.0,0.1875,-0.15625,-0.1484375,-0.15625,-0.13671875,0.18359375,-812,-0.15625,0.00390625,0.0234375,-0.015625,-0.00390625,-0.15625
-0.01171875,0.0,-0.02734375,-0.02734375,-0.015625,user_0_sample_180,-0.01171875,-0.12890625,-0.14453125,0.03125,-0.00390625,-0.14453125,-0.1484375,0.01171875,-0.015625,0.01171875,0.1640625,-0.1484375,-0.13671875,-0.12890625,-0.15625,0.171875,-812,-0.14453125,0.00390625,0.015625,-0.00390625,-0.00390625,-0.14453125
-0.02734375,0.00390625,-0.03125,-0.0234375,0.00390625,user_0_sample_181,-0.02734375,-0.14453125,-0.1484375,0.04296875,-0.00390625,-0.15625,-0.1328125,0.01171875,-0.0234375,0.01171875,0.16015625,-0.14453125,-0.14453125,-0.14453125,-0.14453125,0.17578125,-812,-0.1484375,-0.00390625,0.01171875,-0.0234375,-0.00390625,-0.1328125
-0.00390625,-0.01171875,-0.0390625,-0.0234375,0.01171875,user_0_sample_182,-0.015625,-0.13671875,-0.13671875,0.015625,-0.015625,-0.12890625,-0.1484375,0.01171875,0.0,0.015625,0.171875,-0.13671875,-0.13671875,-0.13671875,-0.13671875,0.18359375,-812,-0.14453125,-0.00390625,0.01171875,-0.015625,0.00390625,-0.1328125
-0.0234375,-0.00390625,-0.02734375,-0.0234375,0.0234375,user_0_sample_183,-0.02734375,-0.14453125,-0.1484375,0.03125,-0.0234375,-0.1484375,-0.13671875,0.015625,-0.015625,-0.00390625,0.17578125,-0.13671875,-0.15625,-0.13671875,-0.1484375,0.17578125,-812,-0.15625,0.0,0.02734375,-0.01171875,0.01171875,-0.1484375
-0.01171875,-0.02734375,-0.0234375,-0.0234375,0.0,user_0_sample_184,-0.015625,-0.14453125,-0.1328125,0.0234375,-0.01171875,-0.1484375,-0.13671875,0.0,-0.0234375,0.00390625,0.1640625,-0.12890625,-0.13671875,-0.15625,-0.12109375,0.17578125,-812,-0.16015625,0.0,0.015625,-0.02734375,0.0,-0.13671875
-0.02734375,-0.01171875,-0.03125,-0.02734375,-0.01171875,user_0_sample_185,-0.0234375,-0.13671875,-0.13671875,0.03125,-0.015625,-0.13671875,-0.1484375,0.0,-0.015625,0.0,0.18359375,-0.15625,-0.15625,-0.12890625,-0.13671875,0.16015625,-812,-0.1484375,0.0,0.015625,0.0,-0.01171875,-0.14453125
-0.01171875,-0.015625,-0.015625,-0.015625,0.00390625,user_0_sample_186,-0.015625,-0.13671875,-0.14453125,0.02734375,-0.00390625,-0.14453125,-0.1328125,0.01171875,-0.0234375,0.00390625,0.17578125,-0.1484375,-0.16015625,-0.1171875,-0.12890625,0.1640625,-812,-0.15625,-0.01171875,0.015625,-0.00390625,-0.00390625,-0.12109375
-0.015625,-0.01171875,-0.04296875,-0.0390625,0.01171875,user_0_sample_187,-0.02734375,-0.12890625,-0.1328125,0.03125,-0.015625,-0.14453125,-0.1484375,0.015625,-0.015625,0.015625,0.1640625,-0.1484375,-0.13671875,-0.12890625,-0.13671875,0.171875,-812,-0.14453125,-0.00390625,0.00390625,-0.015625,-0.00390625,-0.13671875
-0.015625,-0.0234375,-0.03125,-0.0234375,0.00390625,user_0_sample_188,-0.02734375,-0.14453125,-0.15625,0.02734375,0.00390625,-0.1640625,-0.14453125,0.00390625,-0.0234375,0.00390625,0.18359375,-0.1328125,-0.14453125,-0.1328125,-0.12890625,0.1484375,-812,-0.1484375,0.00390625,0.0234375,-0.02734375,-0.0234375,-0.13671875
-0.0234375,-0.015625,-0.0234375,-0.0234375,-0.00390625,user_0_sample_189,-0.02734375,-0.14453125,-0.13671875,0.02734375,-0.015625,-0.14453125,-0.14453125,0.01171875,-0.02734375,0.015625,0.16015625,-0.15625,-0.14453125,-0.14453125,-0.1484375,0.1640625,-812,-0.16015625,0.01171875,0.015625,-0.02734375,-0.00390625,-0.1328125
-0.0234375,-0.015625,-0.03125,-0.02734375,0.00390625,user_0_sample_18,-0.015625,-0.14453125,-0.1484375,0.02734375,-0.01171875,-0.1640625,-0.15625,0.01171875,-0.015625,0.015625,0.1875,-0.1484375,-0.15625,-0.1328125,-0.14453125,0.18359375,-812,-0.171875,0.00390625,0.01171875,-0.0234375,0.015625,-0.1484375
-0.00390625,-0.00390625,-0.02734375,-0.03125,0.01171875,user_0_sample_190,-0.0234375,-0.16015625,-0.1328125,0.03125,-0.01171875,-0.1640625,-0.1328125,0.00390625,-0.00390625,0.01171875,0.17578125,-0.1484375,-0.1484375,-0.1328125,-0.1328125,0.16015625,-812,-0.16015625,0.00390625,0.0234375,-0.02734375,-0.015625,-0.1484375
-0.02734375,-0.0234375,-0.0390625,-0.015625,0.0,user_0_sample_191,-0.015625,-0.13671875,-0.16015625,0.02734375,-0.015625,-0.14453125,-0.1328125,0.00390625,-0.01171875,0.02734375,0.171875,-0.1484375,-0.13671875,-0.12890625,-0.14453125,0.15625,-812,-0.1484375,0.0,0.015625,-0.01171875,-0.00390625,-0.1328125
-0.015625,-0.015625,-0.015625,-0.03125,0.0,user_0_sample_192,-0.01171875,-0.12890625,-0.16015625,0.0234375,-0.00390625,-0.12890625,-0.1484375,0.00390625,-0.015625,0.01171875,0.15625,-0.1484375,-0.12890625,-0.12890625,-0.13671875,0.17578125,-812,-0.1484375,0.0,0.01171875,-0.01171875,-0.00390625,-0.1484375
-0.015625,-0.015625,-0.0390625,-0.03125,0.00390625,user_0_sample_193,-0.02734375,-0.1484375,-0.1484375,0.0390625,-0.015625,-0.14453125,-0.14453125,0.01171875,-0.0390625,-0.00390625,0.1875,-0.1484375,-0.14453125,-0.14453125,-0.14453125,0.1640625,-812,-0.16015625,0.00390625,0.015625,-0.0234375,0.0,-0.14453125
-0.0234375,-0.03125,-0.03125,-0.0390625,-0.01171875,user_0_sample_194,-0.015625,-0.1328125,-0.15625,0.015625,-0.01171875,-0.12109375,-0.12890625,-0.00390625,-0.00390625,0.01171875,0.171875,-0.13671875,-0.13671875,-0.13671875,-0.1328125,0.18359375,-812,-0.1484375,0.0,0.015625,-0.02734375,0.0,-0.13671875
-0.0234375,-0.02734375,-0.0390625,-0.03125,-0.015625,user_0_sample_195,-0.00390625,-0.14453125,-0.14453125,0.0390625,-0.0234375,-0.1484375,-0.1484375,-0.00390625,-0.01171875,0.0,0.1640625,-0.13671875,-0.13671875,-0.14453125,-0.13671875,0.16015625,-812,-0.15625,0.01171875,0.00390625,-0.02734375,-0.02734375,-0.1328125
-0.00390625,-0.02734375,-0.03125,-0.0234375,0.0,user_0_sample_196,-0.015625,-0.14453125,-0.13671875,0.015625,-0.01171875,-0.1328125,-0.13671875,0.01171875,-0.015625,0.015625,0.171875,-0.1328125,-0.13671875,-0.14453125,-0.12890625,0.15625,-812,-0.14453125,-0.015625,0.015625,-0.02734375,-0.00390625,-0.13671875
0.0,-0.00390625,-0.03125,-0.0234375,0.01171875,user_0_sample_197,-0.0234375,-0.1328125,-0.13671875,0.02734375,-0.01171875,-0.14453125,-0.1328125,0.01171875,-0.0234375,0.01171875,0.1875,-0.13671875,-0.1328125,-0.12109375,-0.12890625,0.171875,-812,-0.1484375,0.01171875,0.01171875,-0.0234375,-0.01171875,-0.1484375
-0.00390625,-0.015625,-0.0390625,-0.02734375,0.00390625,user_0_sample_198,-0.0234375,-0.1328125,-0.14453125,0.0234375,-0.01171875,-0.14453125,-0.1328125,0.01171875,-0.01171875,0.0,0.171875,-0.16015625,-0.1328125,-0.14453125,-0.13671875,0.171875,-812,-0.15625,0.00390625,0.0,-0.02734375,-0.015625,-0.1328125
-0.03125,0.0,-0.015625,-0.0234375,0.01171875,user_0_sample_199,-0.0234375,-0.15625,-0.1484375,0.02734375,-0.015625,-0.1328125,-0.15625,0.00390625,-0.01171875,0.0,0.171875,-0.15625,-0.12890625,-0.1328125,-0.1328125,0.171875,-812,-0.1328125,0.01171875,0.02734375,-0.01171875,0.01171875,-0.14453125
-0.015625,-0.015625,-0.0234375,-0.0234375,0.00390625,user_0_sample_19,-0.02734375,-0.16015625,-0.16015625,0.0390625,-0.00390625,-0.15625,-0.1640625,0.015625,-0.00390625,0.0234375,0.18359375,-0.15625,-0.14453125,-0.1484375,-0.1328125,0.1640625,-812,-0.18359375,0.0,0.00390625,-0.00390625,-0.01171875,-0.16015625
-0.015625,0.0,0.0,-0.015625,0.0,user_0_sample_1,-0.00390625,-0.1640625,-0.1640625,0.03125,0.00390625,-0.1484375,-0.1640625,0.015625,0.0234375,0.03125,0.1875,-0.171875,-0.1640625,-0.15625,-0.1640625,0.1875,-812,-0.171875,0.03125,0.0390625,-0.0234375,0.0,-0.1484375
-0.0234375,-0.015625,-0.0390625,-0.03125,-0.00390625,user_0_sample_200,-0.0234375,-0.14453125,-0.15625,0.02734375,-0.01171875,-0.12890625,-0.15625,0.0,-0.00390625,0.01171875,0.17578125,-0.14453125,-0.13671875,-0.12109375,-0.13671875,0.16015625,-812,-0.14453125,0.0,0.00390625,-0.015625,0.0,-0.1484375
-0.01171875,-0.01171875,-0.0234375,-0.02734375,-0.00390625,user_0_sample_201,-0.0234375,-0.14453125,-0.16015625,0.015625,-0.01171875,-0.1484375,-0.13671875,0.01171875,-0.01171875,0.01171875,0.1640625,-0.14453125,-0.13671875,-0.1484375,-0.14453125,0.15625,-812,-0.16015625,0.00390625,0.0,-0.00390625,-0.00390625,-0.1484375
-0.00390625,-0.0234375,-0.03125,-0.0234375,0.00390625,user_0_sample_202,-0.015625,-0.12890625,-0.1328125,0.03125,0.0,-0.1328125,-0.13671875,0.0,-0.015625,0.015625,0.171875,-0.1484375,-0.13671875,-0.13671875,-0.14453125,0.171875,-812,-0.14453125,0.00390625,0.0234375,-0.02734375,-0.00390625,-0.1328125
-0.015625,-0.00390625,-0.02734375,-0.02734375,0.0,user_0_sample_203,-0.02734375,-0.15625,-0.13671875,0.02734375,0.01171875,-0.13671875,-0.14453125,0.0,-0.01171875,-0.00390625,0.1640625,-0.13671875,-0.13671875,-0.14453125,-0.1484375,0.19140625,-812,-0.15625,-0.00390625,0.015625,-0.0234375,-0.00390625,-0.1484375
-0.01171875,-0.015625,-0.02734375,-0.0234375,-0.015625,user_0_sample_204,-0.0234375,-0.13671875,-0.16015625,0.0234375,-0.0234375,-0.12890625,-0.14453125,0.0,-0.015625,0.0,0.17578125,-0.15625,-0.13671875,-0.12890625,-0.14453125,0.171875,-812,-0.13671875,0.01171875,0.01171875,-0.00390625,0.0,-0.13671875
-0.01171875,-0.0234375,-0.0234375,-0.02734375,0.01171875,user_0_sample_205,-0.015625,-0.13671875,-0.13671875,0.0234375,-0.015625,-0.1640625,-0.12890625,0.0,-0.01171875,0.00390625,0.18359375,-0.13671875,-0.14453125,-0.16015625,-0.1328125,0.1640625,-812,-0.14453125,0.0,0.00390625,-0.00390625,-0.00390625,-0.1328125
-0.015625,-0.0234375,-0.0234375,-0.0234375,0.00390625,user_0_sample_206,-0.015625,-0.12890625,-0.15625,0.02734375,-0.0234375,-0.13671875,-0.13671875,0.01171875,-0.0234375,0.015625,0.18359375,-0.14453125,-0.1328125,-0.1328125,-0.1484375,0.171875,-812,-0.13671875,0.01171875,0.015625,-0.015625,-0.01171875,-0.1328125
-0.0234375,-0.01171875,-0.0234375,-0.02734375,-0.00390625,user_0_sample_207,-0.02734375,-0.13671875,-0.15625,0.02734375,-0.01171875,-0.13671875,-0.14453125,0.0,-0.00390625,0.02734375,0.1875,-0.15625,-0.13671875,-0.14453125,-0.14453125,0.171875,-812,-0.1484375,-0.00390625,0.01171875,-0.015625,-0.00390625,-0.1484375
-0.0234375,-0.015625,-0.0390625,-0.03125,-0.015625,user_0_sample_208,-0.0234375,-0.13671875,-0.1484375,0.0234375,-0.00390625,-0.14453125,-0.1328125,0.0,0.0,-0.00390625,0.19921875,-0.14453125,-0.14453125,-0.1328125,-0.14453125,0.1875,-812,-0.15625,0.015625,0.03125,-0.03125,0.00390625,-0.1171875
-0.0234375,-0.01171875,-0.0234375,-0.02734375,-0.00390625,user_0_sample_209,-0.0234375,-0.13671875,-0.1328125,0.02734375,-0.015625,-0.16015625,-0.1484375,0.0,-0.00390625,0.0,0.17578125,-0.13671875,-0.14453125,-0.1328125,-0.13671875,0.17578125,-812,-0.1484375,0.00390625,0.015625,-0.0234375,-0.00390625,-0.13671875
-0.01171875,-0.00390625,-0.0234375,-0.0234375,0.0,user_0_sample_20,-0.015625,-0.1640625,-0.1484375,0.0390625,-0.00390625,-0.16015625,-0.15625,0.015625,-0.01171875,0.0,0.18359375,-0.15625,-0.171875,-0.15625,-0.1484375,0.19140625,-812,-0.171875,0.00390625,0.00390625,-0.01171875,-0.01171875,-0.14453125
-0.0234375,-0.01171875,-0.03125,-0.01171875,-0.00390625,user_0_sample_210,-0.015625,-0.13671875,-0.1484375,0.0234375,-0.00390625,-0.15625,-0.1484375,0.01171875,-0.03125,0.01171875,0.1640625,-0.15625,-0.1328125,-0.14453125,-0.1328125,0.1640625,-812,-0.1484375,0.0,0.00390625,-0.01171875,-0.015625,-0.1484375
-0.02734375,-0.00390625,-0.00390625,-0.0234375,0.00390625,user_0_sample_211,-0.0234375,-0.12890625,-0.16015625,0.03125,-0.00390625,-0.13671875,-0.16015625,0.01171875,-0.015625,0.01171875,0.18359375,-0.16015625,-0.1171875,-0.12109375,-0.15625,0.17578125,-812,-0.171875,0.00390625,0.01171875,-0.00390625,0.0,-0.14453125
-0.01171875,0.0,-0.0234375,-0.02734375,0.00390625,user_0_sample_212,-0.0234375,-0.14453125,-0.1328125,0.0390625,-0.01171875,-0.1484375,-0.14453125,0.015625,-0.00390625,0.01171875,0.18359375,-0.1484375,-0.1484375,-0.13671875,-0.12890625,0.18359375,-812,-0.16015625,-0.00390625,0.015625,-0.01171875,-0.00390625,-0.14453125
-0.02734375,-0.01171875,-0.04296875,-0.02734375,-0.00390625,user_0_sample_213,-0.01171875,-0.1484375,-0.16015625,0.0390625,-0.0234375,-0.13671875,-0.15625,0.01171875,-0.0234375,0.00390625,0.171875,-0.1484375,-0.15625,-0.12890625,-0.12890625,0.19140625,-812,-0.15625,0.00390625,0.015625,-0.0234375,0.01171875,-0.1484375
-0.00390625,0.0,-0.03125,-0.0234375,0.01171875,user_0_sample_214,-0.01171875,-0.14453125,-0.1328125,0.0390625,-0.02734375,-0.13671875,-0.1484375,0.00390625,-0.01171875,0.01171875,0.1640625,-0.1328125,-0.14453125,-0.13671875,-0.16015625,0.17578125,-812,-0.15625,-0.00390625,0.015625,-0.00390625,0.00390625,-0.13671875
-0.0234375,-0.015625,-0.02734375,-0.02734375,0.01171875,user_0_sample_215,-0.02734375,-0.14453125,-0.15625,0.02734375,-0.01171875,-0.1484375,-0.1484375,0.01171875,-0.01171875,0.015625,0.17578125,-0.14453125,-0.13671875,-0.13671875,-0.1328125,0.171875,-812,-0.14453125,0.00390625,0.015625,-0.01171875,0.0,-0.1484375
-0.015625,0.0,-0.015625,-0.0390625,0.00390625,user_0_sample_216,-0.02734375,-0.1484375,-0.12890625,0.03125,-0.02734375,-0.15625,-0.14453125,0.00390625,-0.015625,0.01171875,0.17578125,-0.15625,-0.1484375,-0.14453125,-0.1328125,0.18359375,-812,-0.16015625,-0.00390625,0.015625,-0.015625,-0.00390625,-0.13671875
-0.015625,0.00390625,-0.02734375,-0.0234375,-0.00390625,user_0_sample_217,-0.0234375,-0.14453125,-0.1328125,0.02734375,-0.02734375,-0.1484375,-0.1484375,0.01171875,-0.00390625,-0.01171875,0.1875,-0.13671875,-0.14453125,-0.13671875,-0.13671875,0.1875,-812,-0.16015625,0.015625,0.02734375,-0.0234375,-0.00390625,-0.13671875
0.0,0.0,-0.03125,-0.015625,0.0,user_0_sample_218,-0.0234375,-0.1484375,-0.1484375,0.0234375,-0.01171875,-0.14453125,-0.1484375,0.015625,-0.015625,0.01171875,0.17578125,-0.16015625,-0.15625,-0.1328125,-0.13671875,0.18359375,-812,-0.14453125,-0.00390625,0.0234375,-0.03125,-0.00390625,-0.1484375
-0.01171875,0.00390625,-0.0234375,-0.0390625,0.0,user_0_sample_219,-0.01171875,-0.16015625,-0.13671875,0.015625,-0.01171875,-0.14453125,-0.1484375,-0.00390625,-0.01171875,0.00390625,0.18359375,-0.1484375,-0.14453125,-0.12109375,-0.1328125,0.17578125,-812,-0.1484375,0.00390625,0.015625,-0.0234375,0.00390625,-0.14453125
-0.01171875,0.0,-0.015625,-0.01171875,-0.00390625,user_0_sample_21,-0.0234375,-0.15625,-0.16015625,0.02734375,-0.01171875,-0.171875,-0.1640625,0.00390625,-0.015625,0.0,0.19140625,-0.171875,-0.1484375,-0.16015625,-0.16015625,0.19140625,-812,-0.16015625,0.01171875,0.0234375,-0.015625,0.00390625,-0.15625
-0.01171875,-0.01171875,-0.02734375,-0.02734375,0.0234375,user_0_sample_220,-0.02734375,-0.13671875,-0.14453125,0.03125,-0.00390625,-0.12890625,-0.14453125,0.0,-0.02734375,0.01171875,0.1875,-0.16015625,-0.13671875,-0.13671875,-0.1328125,0.16015625,-812,-0.1484375,0.0,0.015625,-0.02734375,-0.00390625,-0.13671875
-0.02734375,-0.01171875,-0.0234375,-0.02734375,0.01171875,user_0_sample_221,-0.0390625,-0.13671875,-0.13671875,0.02734375,-0.01171875,-0.1484375,-0.15625,0.015625,-0.015625,0.015625,0.1875,-0.1484375,-0.1484375,-0.1328125,-0.13671875,0.16015625,-812,-0.16015625,-0.00390625,0.0234375,-0.01171875,0.015625,-0.16015625
-0.0234375,-0.015625,-0.01171875,-0.03125,0.00390625,user_0_sample_222,-0.03125,-0.15625,-0.1328125,0.02734375,-0.01171875,-0.1484375,-0.13671875,0.0234375,-0.0234375,0.00390625,0.17578125,-0.1328125,-0.14453125,-0.12890625,-0.13671875,0.19140625,-812,-0.16015625,0.00390625,0.01171875,-0.02734375,0.0,-0.15625
-0.02734375,-0.02734375,-0.02734375,-0.0234375,0.01171875,user_0_sample_223,-0.015625,-0.14453125,-0.15625,0.0234375,0.0,-0.14453125,-0.15625,0.01171875,-0.015625,0.00390625,0.18359375,-0.14453125,-0.1328125,-0.13671875,-0.12890625,0.1640625,-812,-0.13671875,0.01171875,0.00390625,-0.015625,-0.01171875,-0.1484375
-0.015625,-0.01171875,-0.02734375,-0.015625,0.0,user_0_sample_224,-0.03125,-0.14453125,-0.12890625,0.02734375,-0.01171875,-0.1484375,-0.1328125,0.01171875,-0.0234375,0.00390625,0.1640625,-0.12890625,-0.14453125,-0.1328125,-0.14453125,0.1640625,-812,-0.15625,0.015625,0.00390625,-0.02734375,-0.00390625,-0.12890625
-0.00390625,-0.00390625,-0.0234375,-0.0234375,0.00390625,user_0_sample_225,-0.02734375,-0.1484375,-0.14453125,0.03125,-0.0234375,-0.14453125,-0.1484375,0.0,-0.0234375,0.015625,0.1640625,-0.16015625,-0.13671875,-0.1328125,-0.14453125,0.18359375,-812,-0.16015625,0.00390625,0.015625,-0.0234375,0.00390625,-0.14453125
